datetime,settlementDate,settlementPeriod,Demand_DA_MW,transmissionSystemDemand,publishTime
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 16:30:00+00:00,2026-02-19,34,41538,44233,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:00:00+00:00,2026-02-19,35,42746,45203,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 17:30:00+00:00,2026-02-19,36,43188,45935,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:00:00+00:00,2026-02-19,37,43200,46320,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
2026-02-19 18:30:00+00:00,2026-02-19,38,42720,45849,2026-02-19T16:17:00Z
