timestamp,wind_speed_10m,wind_speed_100m,wind_gusts,wind_direction
2021-11-24 11:00:00,12.3,19.2,29.5,278
2021-11-24 12:00:00,12.3,18.6,30.6,279
2021-11-24 13:00:00,12.4,18.8,31.0,282
2021-11-24 14:00:00,10.9,16.8,30.6,280
2021-11-24 15:00:00,10.1,19.2,25.9,276
2021-11-24 16:00:00,9.7,21.0,25.2,275
2021-11-24 17:00:00,11.7,24.5,29.5,284
2021-11-24 18:00:00,12.5,26.0,32.0,294
2021-11-24 19:00:00,12.5,25.3,32.0,296
2021-11-24 20:00:00,13.1,26.3,33.1,300
2021-11-24 21:00:00,14.2,27.2,35.6,299
2021-11-24 22:00:00,16.5,30.7,40.7,301
2021-11-24 23:00:00,19.7,35.1,47.5,309
2021-11-25 00:00:00,19.5,34.4,50.4,312
2021-11-25 01:00:00,23.7,40.2,55.8,316
2021-11-25 02:00:00,20.4,35.1,55.1,316
2021-11-25 03:00:00,19.1,32.8,48.2,321
2021-11-25 04:00:00,19.1,32.7,46.1,328
2021-11-25 05:00:00,18.4,31.6,46.1,325
2021-11-25 06:00:00,18.7,32.0,44.3,324
2021-11-25 07:00:00,16.3,28.7,44.3,321
2021-11-25 08:00:00,16.3,29.5,39.2,321
2021-11-25 09:00:00,15.8,28.4,38.9,322
2021-11-25 10:00:00,14.8,25.7,37.8,318
2021-11-25 11:00:00,11.5,19.2,35.3,304
2021-11-25 12:00:00,12.5,18.5,29.9,283
2021-11-25 13:00:00,13.2,21.1,31.7,284
2021-11-25 14:00:00,13.0,21.8,31.7,279
2021-11-25 15:00:00,13.1,22.5,32.8,282
2021-11-25 16:00:00,12.0,21.3,32.0,268
2021-11-25 17:00:00,14.0,24.1,33.1,253
2021-11-25 18:00:00,15.5,26.4,36.4,244
2021-11-25 19:00:00,15.6,27.7,37.4,232
2021-11-25 20:00:00,17.1,30.1,40.7,228
2021-11-25 21:00:00,18.2,31.6,43.2,235
2021-11-25 22:00:00,16.4,30.2,42.8,247
2021-11-25 23:00:00,18.2,32.8,43.2,251
2021-11-26 00:00:00,22.9,39.0,50.4,256
2021-11-26 01:00:00,23.1,38.5,55.4,254
2021-11-26 02:00:00,23.1,38.5,61.6,268
2021-11-26 03:00:00,22.0,37.6,55.4,288
2021-11-26 04:00:00,21.9,37.2,52.6,306
2021-11-26 05:00:00,22.5,39.0,53.3,312
2021-11-26 06:00:00,22.1,38.2,53.6,317
2021-11-26 07:00:00,20.6,36.1,51.5,315
2021-11-26 08:00:00,21.9,37.9,52.6,315
2021-11-26 09:00:00,24.5,41.3,57.2,313
2021-11-26 10:00:00,27.6,45.0,63.4,309
2021-11-26 11:00:00,33.0,52.3,76.0,312
2021-11-26 12:00:00,28.7,46.0,73.8,303
2021-11-26 13:00:00,29.3,46.7,68.8,298
2021-11-26 14:00:00,31.0,50.1,73.4,305
2021-11-26 15:00:00,34.6,55.8,76.0,309
2021-11-26 16:00:00,40.0,63.4,91.1,327
2021-11-26 17:00:00,44.2,70.2,101.9,337
2021-11-26 18:00:00,47.0,74.6,106.9,344
2021-11-26 19:00:00,48.5,76.0,111.6,346
2021-11-26 20:00:00,47.0,74.3,110.5,348
2021-11-26 21:00:00,42.4,67.1,108.7,351
2021-11-26 22:00:00,38.9,61.6,98.3,351
2021-11-26 23:00:00,35.1,56.1,90.7,346
2021-11-27 00:00:00,34.4,53.9,84.2,343
2021-11-27 01:00:00,31.4,49.4,80.6,343
2021-11-27 02:00:00,32.6,51.2,76.7,344
2021-11-27 03:00:00,32.8,51.6,78.1,344
2021-11-27 04:00:00,33.4,53.0,78.1,345
2021-11-27 05:00:00,33.5,53.2,77.4,343
2021-11-27 06:00:00,30.7,49.2,77.8,342
2021-11-27 07:00:00,27.3,44.3,70.9,342
2021-11-27 08:00:00,25.1,41.4,64.1,345
2021-11-27 09:00:00,23.3,38.5,58.7,344
2021-11-27 10:00:00,20.1,33.1,55.1,341
2021-11-27 11:00:00,18.8,30.4,46.8,334
2021-11-27 12:00:00,21.1,31.7,59.4,331
2021-11-27 13:00:00,23.5,36.3,57.6,336
2021-11-27 14:00:00,20.3,31.6,53.6,333
2021-11-27 15:00:00,19.3,31.9,48.6,333
2021-11-27 16:00:00,19.1,32.4,46.1,331
2021-11-27 17:00:00,17.9,30.9,45.7,332
2021-11-27 18:00:00,16.0,28.5,42.5,332
2021-11-27 19:00:00,15.0,27.6,38.2,329
2021-11-27 20:00:00,14.3,26.4,36.4,325
2021-11-27 21:00:00,13.8,25.5,34.6,317
2021-11-27 22:00:00,12.2,24.2,33.5,312
2021-11-27 23:00:00,11.1,22.8,29.9,305
2021-11-28 00:00:00,12.7,24.6,27.7,305
2021-11-28 01:00:00,12.1,24.0,30.2,300
2021-11-28 02:00:00,14.5,27.5,34.2,297
2021-11-28 03:00:00,15.5,28.5,35.6,299
2021-11-28 04:00:00,16.7,30.5,37.8,299
2021-11-28 05:00:00,14.1,25.6,37.4,294
2021-11-28 06:00:00,11.4,21.1,31.3,284
2021-11-28 07:00:00,9.4,18.7,26.3,281
2021-11-28 08:00:00,9.1,18.8,23.4,290
2021-11-28 09:00:00,10.0,21.0,25.6,301
2021-11-28 10:00:00,11.6,23.2,28.8,314
2021-11-28 11:00:00,14.0,25.9,32.4,322
2021-11-28 12:00:00,16.8,26.0,45.4,326
2021-11-28 13:00:00,18.3,28.3,42.1,342
2021-11-28 14:00:00,12.9,20.9,41.8,349
2021-11-28 15:00:00,11.6,22.2,29.9,343
2021-11-28 16:00:00,13.5,26.5,31.0,339
2021-11-28 17:00:00,16.4,30.8,36.4,333
2021-11-28 18:00:00,17.2,32.0,39.6,333
2021-11-28 19:00:00,16.4,30.9,38.9,334
2021-11-28 20:00:00,15.5,29.9,36.7,333
2021-11-28 21:00:00,13.4,26.6,34.9,330
2021-11-28 22:00:00,10.9,22.4,30.2,327
2021-11-28 23:00:00,8.7,18.4,24.8,321
2021-11-29 00:00:00,8.5,16.6,19.8,311
2021-11-29 01:00:00,8.0,14.1,18.7,308
2021-11-29 02:00:00,7.1,10.1,17.3,297
2021-11-29 03:00:00,6.6,10.9,15.8,262
2021-11-29 04:00:00,6.6,13.3,16.9,257
2021-11-29 05:00:00,6.5,14.1,16.2,255
2021-11-29 06:00:00,7.4,16.3,17.6,252
2021-11-29 07:00:00,8.3,17.7,20.5,257
2021-11-29 08:00:00,8.5,17.2,20.9,250
2021-11-29 09:00:00,9.7,18.6,23.4,238
2021-11-29 10:00:00,10.5,27.8,27.0,236
2021-11-29 11:00:00,11.7,34.8,31.7,242
2021-11-29 12:00:00,12.6,32.4,41.8,244
2021-11-29 13:00:00,18.5,39.7,40.7,246
2021-11-29 14:00:00,20.3,36.5,49.3,248
2021-11-29 15:00:00,18.9,33.9,48.2,255
2021-11-29 16:00:00,16.5,31.8,46.8,265
2021-11-29 17:00:00,14.9,28.4,42.1,270
2021-11-29 18:00:00,13.7,26.7,38.5,275
2021-11-29 19:00:00,13.6,26.3,36.4,270
2021-11-29 20:00:00,13.0,25.2,35.3,272
2021-11-29 21:00:00,12.6,24.3,34.2,282
2021-11-29 22:00:00,12.4,23.8,33.1,288
2021-11-29 23:00:00,11.7,23.0,32.8,290
2021-11-30 00:00:00,8.6,18.4,30.6,281
2021-11-30 01:00:00,9.7,19.2,26.3,278
2021-11-30 02:00:00,11.1,21.5,30.2,291
2021-11-30 03:00:00,11.2,21.5,30.6,293
2021-11-30 04:00:00,10.1,19.6,30.2,287
2021-11-30 05:00:00,8.0,16.7,27.7,276
2021-11-30 06:00:00,7.9,16.7,23.4,264
2021-11-30 07:00:00,7.4,16.5,23.4,260
2021-11-30 08:00:00,7.8,17.5,23.4,261
2021-11-30 09:00:00,9.7,20.2,25.2,254
2021-11-30 10:00:00,13.4,24.4,31.7,251
2021-11-30 11:00:00,13.6,24.2,33.8,255
2021-11-30 12:00:00,12.6,23.2,33.1,246
2021-11-30 13:00:00,14.0,25.4,33.8,249
2021-11-30 14:00:00,13.6,24.6,33.5,238
2021-11-30 15:00:00,11.7,21.7,32.0,234
2021-11-30 16:00:00,11.7,22.6,28.4,241
2021-11-30 17:00:00,9.2,19.2,28.4,247
2021-11-30 18:00:00,7.1,15.7,22.7,250
2021-11-30 19:00:00,5.8,12.7,17.6,295
2021-11-30 20:00:00,16.5,30.1,35.3,341
2021-11-30 21:00:00,19.0,33.0,45.0,344
2021-11-30 22:00:00,22.7,38.7,51.8,337
2021-11-30 23:00:00,21.9,37.1,52.9,328
2021-12-01 00:00:00,14.5,27.3,51.1,311
2021-12-01 01:00:00,18.6,32.8,43.6,309
2021-12-01 02:00:00,18.8,32.7,45.0,310
2021-12-01 03:00:00,20.2,35.1,47.5,309
2021-12-01 04:00:00,19.4,34.4,48.2,313
2021-12-01 05:00:00,18.3,32.7,46.4,311
2021-12-01 06:00:00,17.3,31.4,43.2,311
2021-12-01 07:00:00,18.2,31.7,41.4,334
2021-12-01 08:00:00,16.7,28.8,41.8,357
2021-12-01 09:00:00,17.3,28.9,40.7,5
2021-12-01 10:00:00,17.1,28.3,40.0,353
2021-12-01 11:00:00,20.3,32.5,47.5,347
2021-12-01 12:00:00,20.5,32.3,51.5,338
2021-12-01 13:00:00,20.8,32.7,50.4,332
2021-12-01 14:00:00,19.2,30.8,47.9,327
2021-12-01 15:00:00,18.9,32.0,48.2,329
2021-12-01 16:00:00,17.8,31.9,45.0,328
2021-12-01 17:00:00,17.9,32.4,43.2,325
2021-12-01 18:00:00,18.5,33.2,45.0,326
2021-12-01 19:00:00,16.8,30.7,44.6,320
2021-12-01 20:00:00,15.4,28.8,41.0,313
2021-12-01 21:00:00,15.5,28.6,39.2,312
2021-12-01 22:00:00,15.3,28.5,39.2,316
2021-12-01 23:00:00,17.3,31.1,42.8,325
2021-12-02 00:00:00,22.3,38.2,51.8,328
2021-12-02 01:00:00,24.1,41.6,56.5,328
2021-12-02 02:00:00,25.9,43.7,59.8,328
2021-12-02 03:00:00,25.7,43.3,60.8,329
2021-12-02 04:00:00,23.2,39.3,59.4,330
2021-12-02 05:00:00,18.0,31.7,53.6,332
2021-12-02 06:00:00,14.8,27.9,43.2,322
2021-12-02 07:00:00,17.6,31.4,41.0,318
2021-12-02 08:00:00,21.4,37.2,48.6,322
2021-12-02 09:00:00,23.3,40.1,52.6,323
2021-12-02 10:00:00,23.1,39.6,52.9,329
2021-12-02 11:00:00,18.5,36.9,52.2,328
2021-12-02 12:00:00,11.8,21.1,42.5,307
2021-12-02 13:00:00,9.7,15.2,28.4,292
2021-12-02 14:00:00,9.8,16.7,23.0,284
2021-12-02 15:00:00,6.8,14.6,22.7,280
2021-12-02 16:00:00,7.2,15.2,17.3,274
2021-12-02 17:00:00,7.6,16.9,19.8,270
2021-12-02 18:00:00,7.9,16.2,20.2,253
2021-12-02 19:00:00,7.7,16.1,21.6,231
2021-12-02 20:00:00,9.4,18.4,23.4,228
2021-12-02 21:00:00,10.0,20.9,26.3,225
2021-12-02 22:00:00,10.8,21.4,25.9,225
2021-12-02 23:00:00,10.6,22.9,27.0,228
2021-12-03 00:00:00,13.0,26.9,28.4,231
2021-12-03 01:00:00,14.5,27.2,36.0,242
2021-12-03 02:00:00,14.8,27.9,36.0,241
2021-12-03 03:00:00,14.6,28.1,37.1,249
2021-12-03 04:00:00,14.5,27.7,36.4,269
2021-12-03 05:00:00,14.7,27.3,36.7,288
2021-12-03 06:00:00,14.5,28.2,37.8,295
2021-12-03 07:00:00,12.0,25.4,36.7,288
2021-12-03 08:00:00,10.9,23.8,32.0,273
2021-12-03 09:00:00,10.7,23.4,29.9,266
2021-12-03 10:00:00,11.5,21.7,29.5,263
2021-12-03 11:00:00,12.4,21.6,30.6,270
2021-12-03 12:00:00,13.1,22.3,33.1,272
2021-12-03 13:00:00,12.2,19.6,32.0,263
2021-12-03 14:00:00,12.7,21.8,31.3,261
2021-12-03 15:00:00,11.3,22.4,31.0,266
2021-12-03 16:00:00,9.1,21.3,28.4,258
2021-12-03 17:00:00,8.1,19.9,24.8,253
2021-12-03 18:00:00,10.3,23.2,25.9,234
2021-12-03 19:00:00,10.5,22.5,31.3,235
2021-12-03 20:00:00,12.0,23.7,31.0,221
2021-12-03 21:00:00,15.9,27.8,39.6,221
2021-12-03 22:00:00,18.2,31.4,42.5,217
2021-12-03 23:00:00,17.1,29.8,45.4,222
2021-12-04 00:00:00,14.8,26.3,40.7,222
2021-12-04 01:00:00,13.1,24.0,34.9,220
2021-12-04 02:00:00,14.0,24.5,32.8,229
2021-12-04 03:00:00,14.9,26.9,35.6,262
2021-12-04 04:00:00,12.1,23.1,35.6,259
2021-12-04 05:00:00,10.5,20.4,29.2,253
2021-12-04 06:00:00,8.6,18.3,24.8,254
2021-12-04 07:00:00,7.3,15.6,21.2,255
2021-12-04 08:00:00,4.2,10.7,17.6,290
2021-12-04 09:00:00,6.7,14.8,16.2,315
2021-12-04 10:00:00,10.8,21.1,25.2,313
2021-12-04 11:00:00,18.3,31.8,41.4,321
2021-12-04 12:00:00,26.7,47.2,56.5,329
2021-12-04 13:00:00,26.1,45.7,72.4,333
2021-12-04 14:00:00,29.5,48.5,69.5,333
2021-12-04 15:00:00,30.8,50.9,71.6,335
2021-12-04 16:00:00,27.9,46.9,71.3,336
2021-12-04 17:00:00,27.7,45.9,65.5,335
2021-12-04 18:00:00,27.5,45.1,64.1,330
2021-12-04 19:00:00,28.4,46.6,65.9,328
2021-12-04 20:00:00,27.2,44.8,65.9,333
2021-12-04 21:00:00,26.6,43.9,63.0,338
2021-12-04 22:00:00,26.5,43.7,61.9,339
2021-12-04 23:00:00,26.2,43.6,61.6,340
2021-12-05 00:00:00,23.0,39.0,63.0,335
2021-12-05 01:00:00,22.5,37.9,54.4,340
2021-12-05 02:00:00,23.4,39.4,54.4,337
2021-12-05 03:00:00,25.0,42.1,57.6,337
2021-12-05 04:00:00,25.8,43.3,59.4,339
2021-12-05 05:00:00,25.1,42.9,59.4,337
2021-12-05 06:00:00,22.6,38.8,58.3,339
2021-12-05 07:00:00,19.4,34.2,52.6,343
2021-12-05 08:00:00,18.5,33.5,45.7,343
2021-12-05 09:00:00,17.1,31.4,43.6,347
2021-12-05 10:00:00,14.8,27.3,40.3,348
2021-12-05 11:00:00,12.6,22.5,34.6,338
2021-12-05 12:00:00,9.7,19.9,28.8,328
2021-12-05 13:00:00,10.9,17.3,24.8,329
2021-12-05 14:00:00,10.4,19.0,25.9,331
2021-12-05 15:00:00,8.3,18.7,23.8,332
2021-12-05 16:00:00,9.3,20.3,20.9,337
2021-12-05 17:00:00,7.8,17.3,21.2,348
2021-12-05 18:00:00,6.4,12.8,17.3,349
2021-12-05 19:00:00,4.3,7.9,14.4,357
2021-12-05 20:00:00,2.6,1.8,10.1,307
2021-12-05 21:00:00,2.2,5.8,7.6,184
2021-12-05 22:00:00,4.5,10.8,12.6,195
2021-12-05 23:00:00,5.2,14.8,15.5,181
2021-12-06 00:00:00,7.6,16.6,18.7,185
2021-12-06 01:00:00,7.0,17.2,21.2,191
2021-12-06 02:00:00,9.3,20.4,25.2,194
2021-12-06 03:00:00,11.7,22.9,31.0,193
2021-12-06 04:00:00,13.7,24.8,34.2,189
2021-12-06 05:00:00,14.8,28.6,37.8,185
2021-12-06 06:00:00,15.5,28.5,40.3,184
2021-12-06 07:00:00,13.4,24.9,38.9,182
2021-12-06 08:00:00,13.0,23.8,34.6,190
2021-12-06 09:00:00,11.4,21.4,32.8,213
2021-12-06 10:00:00,10.2,20.2,28.1,230
2021-12-06 11:00:00,11.4,22.6,31.0,248
2021-12-06 12:00:00,12.1,22.7,27.7,224
2021-12-06 13:00:00,12.7,20.2,30.2,230
2021-12-06 14:00:00,12.5,21.5,29.9,235
2021-12-06 15:00:00,13.5,24.2,32.8,240
2021-12-06 16:00:00,14.8,27.2,35.3,244
2021-12-06 17:00:00,14.4,27.0,36.0,251
2021-12-06 18:00:00,14.0,26.9,35.3,247
2021-12-06 19:00:00,15.1,28.4,36.4,248
2021-12-06 20:00:00,14.6,27.6,36.0,255
2021-12-06 21:00:00,13.2,25.5,35.3,254
2021-12-06 22:00:00,12.5,24.4,32.4,257
2021-12-06 23:00:00,13.3,25.8,33.1,263
2021-12-07 00:00:00,13.0,26.0,32.8,251
2021-12-07 01:00:00,11.6,24.8,32.0,253
2021-12-07 02:00:00,11.2,24.1,29.5,253
2021-12-07 03:00:00,8.6,19.1,28.1,254
2021-12-07 04:00:00,7.9,17.4,22.3,240
2021-12-07 05:00:00,9.6,19.9,22.0,229
2021-12-07 06:00:00,6.6,15.3,22.0,223
2021-12-07 07:00:00,3.9,12.2,15.8,214
2021-12-07 08:00:00,2.7,7.1,11.2,150
2021-12-07 09:00:00,8.9,15.0,19.4,79
2021-12-07 10:00:00,14.5,28.7,32.8,83
2021-12-07 11:00:00,19.6,36.0,43.2,89
2021-12-07 12:00:00,23.8,41.6,56.5,95
2021-12-07 13:00:00,23.4,45.8,57.6,100
2021-12-07 14:00:00,27.7,46.6,64.8,95
2021-12-07 15:00:00,29.2,48.6,67.7,97
2021-12-07 16:00:00,26.2,48.2,67.3,106
2021-12-07 17:00:00,25.6,46.1,60.1,113
2021-12-07 18:00:00,23.5,40.3,61.6,115
2021-12-07 19:00:00,19.1,33.7,54.4,108
2021-12-07 20:00:00,14.4,26.1,44.3,101
2021-12-07 21:00:00,16.4,27.7,36.4,81
2021-12-07 22:00:00,18.3,31.7,42.1,82
2021-12-07 23:00:00,18.8,33.8,43.6,91
2021-12-08 00:00:00,19.6,34.2,47.2,88
2021-12-08 01:00:00,22.5,36.9,49.7,100
2021-12-08 02:00:00,20.9,35.8,52.9,96
2021-12-08 03:00:00,20.9,35.1,48.2,96
2021-12-08 04:00:00,17.7,31.4,47.5,93
2021-12-08 05:00:00,12.3,22.7,40.0,94
2021-12-08 06:00:00,10.2,20.2,28.1,86
2021-12-08 07:00:00,9.2,17.7,23.4,70
2021-12-08 08:00:00,9.8,18.1,21.6,46
2021-12-08 09:00:00,10.0,18.8,22.3,45
2021-12-08 10:00:00,10.0,17.8,22.3,43
2021-12-08 11:00:00,11.0,19.6,23.8,32
2021-12-08 12:00:00,13.0,22.5,24.8,13
2021-12-08 13:00:00,13.5,20.8,30.6,14
2021-12-08 14:00:00,10.7,18.7,29.5,359
2021-12-08 15:00:00,12.1,22.1,27.0,348
2021-12-08 16:00:00,12.3,23.6,27.4,341
2021-12-08 17:00:00,12.4,24.5,28.1,340
2021-12-08 18:00:00,12.9,24.4,28.8,341
2021-12-08 19:00:00,15.0,26.6,33.5,330
2021-12-08 20:00:00,16.8,28.8,37.8,328
2021-12-08 21:00:00,16.2,28.4,37.8,327
2021-12-08 22:00:00,16.1,28.8,37.4,323
2021-12-08 23:00:00,17.1,30.1,39.2,319
2021-12-09 00:00:00,16.3,28.8,39.2,317
2021-12-09 01:00:00,12.7,26.7,37.8,323
2021-12-09 02:00:00,8.3,20.1,31.3,306
2021-12-09 03:00:00,10.9,22.9,25.6,283
2021-12-09 04:00:00,11.9,25.1,29.2,294
2021-12-09 05:00:00,12.1,25.3,29.9,300
2021-12-09 06:00:00,10.3,21.9,29.5,297
2021-12-09 07:00:00,8.9,19.1,25.2,286
2021-12-09 08:00:00,7.3,17.3,22.0,268
2021-12-09 09:00:00,9.8,19.9,22.3,250
2021-12-09 10:00:00,12.2,23.5,28.1,249
2021-12-09 11:00:00,13.4,25.0,30.6,247
2021-12-09 12:00:00,8.7,17.2,30.6,237
2021-12-09 13:00:00,12.0,19.9,28.8,224
2021-12-09 14:00:00,10.4,17.4,29.5,218
2021-12-09 15:00:00,9.8,20.0,26.6,208
2021-12-09 16:00:00,8.6,19.1,24.1,191
2021-12-09 17:00:00,8.3,17.8,22.3,172
2021-12-09 18:00:00,8.6,17.0,23.8,175
2021-12-09 19:00:00,7.8,15.5,22.3,184
2021-12-09 20:00:00,4.3,13.1,20.9,212
2021-12-09 21:00:00,7.0,15.3,19.8,255
2021-12-09 22:00:00,9.2,20.2,24.5,286
2021-12-09 23:00:00,11.0,22.8,28.1,288
2021-12-10 00:00:00,8.8,19.6,28.8,287
2021-12-10 01:00:00,11.4,24.6,28.8,288
2021-12-10 02:00:00,14.8,29.0,36.0,287
2021-12-10 03:00:00,17.5,32.6,41.4,288
2021-12-10 04:00:00,18.4,33.6,43.9,291
2021-12-10 05:00:00,17.8,33.5,43.6,294
2021-12-10 06:00:00,17.3,32.9,42.5,295
2021-12-10 07:00:00,15.6,31.0,41.4,293
2021-12-10 08:00:00,13.1,27.8,38.2,291
2021-12-10 09:00:00,10.7,24.1,33.1,292
2021-12-10 10:00:00,9.7,20.5,28.1,281
2021-12-10 11:00:00,9.7,18.7,25.9,281
2021-12-10 12:00:00,9.1,16.2,25.9,267
2021-12-10 13:00:00,9.0,15.9,22.3,257
2021-12-10 14:00:00,9.9,18.4,25.6,271
2021-12-10 15:00:00,8.6,18.6,25.2,280
2021-12-10 16:00:00,7.6,18.3,23.0,285
2021-12-10 17:00:00,8.7,19.8,23.0,286
2021-12-10 18:00:00,9.2,20.4,23.4,287
2021-12-10 19:00:00,9.4,20.7,23.8,283
2021-12-10 20:00:00,9.5,20.8,23.8,284
2021-12-10 21:00:00,10.4,22.7,25.9,288
2021-12-10 22:00:00,9.0,20.9,25.9,291
2021-12-10 23:00:00,8.1,19.1,23.4,286
2021-12-11 00:00:00,8.8,20.5,23.4,281
2021-12-11 01:00:00,7.6,18.0,22.7,269
2021-12-11 02:00:00,8.4,19.0,20.5,251
2021-12-11 03:00:00,9.3,20.7,22.0,247
2021-12-11 04:00:00,9.3,20.7,23.0,247
2021-12-11 05:00:00,8.3,18.7,22.7,242
2021-12-11 06:00:00,8.2,19.0,21.6,237
2021-12-11 07:00:00,7.5,17.3,21.6,227
2021-12-11 08:00:00,8.7,19.3,22.0,217
2021-12-11 09:00:00,9.7,20.8,24.5,210
2021-12-11 10:00:00,10.2,21.4,27.4,200
2021-12-11 11:00:00,11.0,22.2,29.2,200
2021-12-11 12:00:00,9.0,18.6,29.5,202
2021-12-11 13:00:00,8.5,18.9,26.3,198
2021-12-11 14:00:00,5.9,15.2,24.1,211
2021-12-11 15:00:00,7.7,18.1,24.5,203
2021-12-11 16:00:00,7.4,19.7,24.8,220
2021-12-11 17:00:00,10.4,23.5,29.5,229
2021-12-11 18:00:00,12.4,25.1,33.5,243
2021-12-11 19:00:00,14.0,27.6,36.4,255
2021-12-11 20:00:00,13.1,26.3,36.4,266
2021-12-11 21:00:00,10.9,22.8,33.8,265
2021-12-11 22:00:00,10.1,22.3,29.2,260
2021-12-11 23:00:00,9.3,20.4,27.7,249
2021-12-12 00:00:00,11.4,23.5,25.6,252
2021-12-12 01:00:00,10.8,21.8,30.6,248
2021-12-12 02:00:00,9.8,20.8,28.4,242
2021-12-12 03:00:00,8.7,19.7,25.9,235
2021-12-12 04:00:00,6.9,17.3,23.8,225
2021-12-12 05:00:00,9.7,19.6,24.8,224
2021-12-12 06:00:00,9.7,19.4,25.9,235
2021-12-12 07:00:00,8.1,18.2,25.2,232
2021-12-12 08:00:00,7.9,17.6,22.0,229
2021-12-12 09:00:00,6.9,16.1,21.2,231
2021-12-12 10:00:00,7.2,15.6,19.4,220
2021-12-12 11:00:00,7.1,13.8,19.4,213
2021-12-12 12:00:00,8.0,15.6,18.4,195
2021-12-12 13:00:00,7.3,13.4,20.5,185
2021-12-12 14:00:00,6.4,11.7,18.7,162
2021-12-12 15:00:00,8.7,15.5,20.5,144
2021-12-12 16:00:00,9.7,17.5,22.7,127
2021-12-12 17:00:00,10.0,17.9,25.2,118
2021-12-12 18:00:00,9.0,16.7,23.8,123
2021-12-12 19:00:00,9.0,19.0,26.3,155
2021-12-12 20:00:00,19.1,34.7,45.7,185
2021-12-12 21:00:00,23.4,39.4,56.2,186
2021-12-12 22:00:00,25.0,42.3,59.8,194
2021-12-12 23:00:00,30.3,50.2,70.6,206
2021-12-13 00:00:00,32.9,54.2,82.4,214
2021-12-13 01:00:00,33.0,53.2,82.1,241
2021-12-13 02:00:00,27.8,45.6,75.6,256
2021-12-13 03:00:00,22.3,36.8,64.8,250
2021-12-13 04:00:00,21.3,37.0,52.9,249
2021-12-13 05:00:00,19.8,34.4,51.1,249
2021-12-13 06:00:00,18.5,33.1,47.9,248
2021-12-13 07:00:00,17.1,30.6,45.4,245
2021-12-13 08:00:00,16.0,28.9,42.1,239
2021-12-13 09:00:00,14.8,27.6,39.2,237
2021-12-13 10:00:00,14.3,26.1,37.1,235
2021-12-13 11:00:00,15.0,25.6,36.7,232
2021-12-13 12:00:00,15.6,25.0,37.8,234
2021-12-13 13:00:00,14.3,24.4,37.4,236
2021-12-13 14:00:00,15.5,25.6,38.2,238
2021-12-13 15:00:00,13.5,24.7,37.1,239
2021-12-13 16:00:00,12.3,23.5,33.1,241
2021-12-13 17:00:00,11.9,24.5,31.3,246
2021-12-13 18:00:00,11.9,24.0,31.0,244
2021-12-13 19:00:00,12.4,24.6,31.7,255
2021-12-13 20:00:00,12.5,25.0,31.7,255
2021-12-13 21:00:00,11.3,23.8,31.7,245
2021-12-13 22:00:00,12.1,25.5,29.9,241
2021-12-13 23:00:00,11.7,25.5,31.0,237
2021-12-14 00:00:00,14.0,27.1,30.2,237
2021-12-14 01:00:00,14.0,27.1,35.3,229
2021-12-14 02:00:00,14.8,27.2,37.1,227
2021-12-14 03:00:00,15.1,26.8,38.5,221
2021-12-14 04:00:00,15.3,27.2,37.8,219
2021-12-14 05:00:00,18.2,31.4,43.9,221
2021-12-14 06:00:00,19.4,33.1,46.4,232
2021-12-14 07:00:00,21.1,35.2,50.0,229
2021-12-14 08:00:00,20.9,35.7,51.1,229
2021-12-14 09:00:00,20.6,34.7,50.0,228
2021-12-14 10:00:00,20.9,35.5,50.8,230
2021-12-14 11:00:00,22.5,37.2,53.6,232
2021-12-14 12:00:00,22.2,37.4,54.4,231
2021-12-14 13:00:00,21.2,35.9,51.5,232
2021-12-14 14:00:00,22.5,38.5,54.4,232
2021-12-14 15:00:00,22.2,37.1,54.4,231
2021-12-14 16:00:00,21.4,36.7,53.3,232
2021-12-14 17:00:00,21.7,37.2,52.6,232
2021-12-14 18:00:00,22.0,37.5,52.9,233
2021-12-14 19:00:00,21.7,36.9,53.3,232
2021-12-14 20:00:00,22.2,37.4,53.3,231
2021-12-14 21:00:00,22.5,38.2,54.4,232
2021-12-14 22:00:00,22.7,38.8,54.7,233
2021-12-14 23:00:00,23.1,39.7,56.2,234
2021-12-15 00:00:00,21.5,37.0,56.2,233
2021-12-15 01:00:00,21.2,35.9,51.8,232
2021-12-15 02:00:00,20.4,34.9,50.8,228
2021-12-15 03:00:00,20.4,35.3,49.3,230
2021-12-15 04:00:00,21.9,37.3,52.6,230
2021-12-15 05:00:00,20.9,36.2,52.6,233
2021-12-15 06:00:00,19.7,33.8,50.8,234
2021-12-15 07:00:00,18.5,32.6,47.5,237
2021-12-15 08:00:00,18.5,32.3,45.4,237
2021-12-15 09:00:00,17.9,31.2,44.6,236
2021-12-15 10:00:00,17.1,29.7,43.2,234
2021-12-15 11:00:00,16.3,27.6,41.0,230
2021-12-15 12:00:00,13.7,24.6,39.2,232
2021-12-15 13:00:00,13.0,22.2,34.9,234
2021-12-15 14:00:00,9.8,17.1,32.0,245
2021-12-15 15:00:00,9.7,17.9,24.8,240
2021-12-15 16:00:00,9.0,19.9,25.2,248
2021-12-15 17:00:00,8.1,18.8,23.8,253
2021-12-15 18:00:00,9.3,19.5,23.0,247
2021-12-15 19:00:00,11.1,22.7,26.3,245
2021-12-15 20:00:00,10.5,21.6,26.6,259
2021-12-15 21:00:00,9.1,18.8,24.8,258
2021-12-15 22:00:00,10.4,20.9,22.7,243
2021-12-15 23:00:00,12.1,24.3,26.6,241
